Pavarde           Vardas            Galutinis vid.  Galutinis med.  
Pavarde62573      Vardas28803       3.28            2.40
Pavarde79025      Vardas53842       3.28            3.20
Pavarde25956      Vardas38583       3.28            3.20
Pavarde86198      Vardas45512       3.28            2.80
Pavarde20341      Vardas12902       3.28            3.20
Pavarde36284      Vardas38155       3.28            2.80
Pavarde23848      Vardas38434       3.28            3.80
Pavarde44017      Vardas58118       3.28            3.20
Pavarde2961       Vardas50642       3.28            3.00
Pavarde89715      Vardas42633       3.28            3.40
Pavarde12003      Vardas8688        3.28            3.20
Pavarde69706      Vardas13238       3.28            3.20
Pavarde20521      Vardas15918       3.28            3.00
Pavarde14280      Vardas45341       3.28            3.60
Pavarde43188      Vardas26065       3.28            3.20
Pavarde75324      Vardas78922       3.28            3.40
Pavarde32178      Vardas70160       3.28            3.80
Pavarde76469      Vardas70365       3.28            3.60
Pavarde49547      Vardas68424       3.28            3.20
Pavarde29252      Vardas37613       3.28            3.20
Pavarde5354       Vardas4392        3.28            3.20
Pavarde856        Vardas38766       3.28            3.40
Pavarde47300      Vardas50306       3.28            3.20
Pavarde70062      Vardas49664       3.28            3.00
Pavarde88950      Vardas10359       3.28            3.20
Pavarde10897      Vardas28199       3.28            3.40
Pavarde75813      Vardas92399       3.28            2.80
Pavarde18789      Vardas39552       3.28            3.20
Pavarde32143      Vardas56118       3.28            3.40
Pavarde11205      Vardas40117       3.28            3.20
Pavarde4543       Vardas59936       3.28            3.20
Pavarde63327      Vardas80420       3.28            3.80
Pavarde29215      Vardas38107       3.28            3.20
Pavarde37206      Vardas57053       3.28            3.40
Pavarde98823      Vardas28353       3.28            3.20
Pavarde74015      Vardas63642       3.28            3.40
Pavarde11121      Vardas42277       3.28            2.80
Pavarde71212      Vardas91327       3.28            3.40
Pavarde42927      Vardas19960       3.28            3.20
Pavarde94502      Vardas19386       3.28            3.20
Pavarde74494      Vardas53937       3.28            3.40
Pavarde28054      Vardas10153       3.28            3.60
Pavarde13625      Vardas84172       3.28            2.60
Pavarde109        Vardas31977       3.28            3.40
Pavarde22711      Vardas74634       3.28            3.00
Pavarde1989       Vardas8807        3.28            3.00
Pavarde9544       Vardas26414       3.28            3.40
Pavarde17102      Vardas3102        3.28            3.60
Pavarde42081      Vardas48419       3.28            2.80
Pavarde505        Vardas19993       3.28            3.40
Pavarde5714       Vardas79685       3.28            2.40
Pavarde82950      Vardas39764       3.28            3.40
Pavarde84566      Vardas31113       3.28            3.40
Pavarde81158      Vardas71978       3.28            3.40
Pavarde68246      Vardas95266       3.28            3.20
Pavarde2784       Vardas44888       3.28            2.80
Pavarde3496       Vardas93079       3.28            3.20
Pavarde24088      Vardas73022       3.28            3.20
Pavarde13245      Vardas17530       3.28            3.40
Pavarde22173      Vardas36434       3.28            3.80
Pavarde96627      Vardas24741       3.28            3.20
Pavarde82430      Vardas57383       3.28            3.40
Pavarde12832      Vardas29734       3.28            3.00
Pavarde74147      Vardas67789       3.28            3.40
Pavarde87406      Vardas16511       3.28            3.40
Pavarde23608      Vardas64263       3.28            3.20
Pavarde66059      Vardas81807       3.28            3.80
Pavarde1920       Vardas36820       3.28            3.40
Pavarde44922      Vardas34068       3.28            3.40
Pavarde92010      Vardas28186       3.28            3.20
Pavarde30011      Vardas1061        3.28            3.20
Pavarde91511      Vardas69307       3.28            3.20
Pavarde76377      Vardas46440       3.28            3.20
Pavarde91488      Vardas21896       3.28            3.40
Pavarde12497      Vardas59241       3.28            2.80
Pavarde90601      Vardas38241       3.28            3.20
Pavarde24830      Vardas75206       3.28            3.20
Pavarde64092      Vardas99015       3.28            3.20
Pavarde5086       Vardas97404       3.28            2.80
Pavarde91495      Vardas87616       3.28            3.80
Pavarde69862      Vardas47499       3.28            2.80
Pavarde23510      Vardas42873       3.28            3.20
Pavarde957        Vardas71967       3.28            3.40
Pavarde93539      Vardas55628       3.28            3.20
Pavarde6979       Vardas79816       3.28            2.80
Pavarde42314      Vardas76891       3.28            2.80
Pavarde5064       Vardas90223       3.28            2.80
Pavarde8487       Vardas58473       3.28            3.20
Pavarde38626      Vardas29783       3.28            2.80
Pavarde57697      Vardas44338       3.28            3.80
Pavarde46514      Vardas7941        3.28            3.40
Pavarde70021      Vardas35009       3.28            3.00
Pavarde71234      Vardas1867        3.28            3.20
Pavarde46565      Vardas28600       3.28            3.20
Pavarde11596      Vardas64292       3.28            3.80
Pavarde9739       Vardas95215       3.28            3.40
Pavarde74639      Vardas12988       3.28            3.60
Pavarde51176      Vardas18110       3.28            3.40
Pavarde88329      Vardas66469       3.28            3.00
Pavarde28802      Vardas24017       3.28            3.20
Pavarde42623      Vardas30664       3.28            3.20
Pavarde14045      Vardas82738       3.28            3.20
Pavarde99056      Vardas99171       3.28            3.20
Pavarde59644      Vardas90999       3.28            3.40
Pavarde78499      Vardas94350       3.28            3.60
Pavarde76407      Vardas11471       3.28            2.80
Pavarde46893      Vardas87012       3.28            3.40
Pavarde7194       Vardas26009       3.28            3.20
Pavarde80334      Vardas32999       3.28            2.80
Pavarde3429       Vardas25824       3.28            2.80
Pavarde12356      Vardas84713       3.28            3.20
Pavarde19789      Vardas9849        3.28            3.20
Pavarde99395      Vardas88294       3.28            3.20
Pavarde20969      Vardas68369       3.28            3.20
Pavarde88599      Vardas97148       3.28            3.20
Pavarde80681      Vardas36319       3.28            3.20
Pavarde84937      Vardas24270       3.28            3.20
Pavarde81535      Vardas32172       3.28            3.40
Pavarde36275      Vardas90463       3.28            3.20
Pavarde15259      Vardas54725       3.28            3.20
Pavarde30383      Vardas71279       3.28            3.20
Pavarde35343      Vardas82733       3.28            3.40
Pavarde96576      Vardas25134       3.28            3.60
Pavarde13895      Vardas1400        3.28            3.60
Pavarde80777      Vardas7032        3.28            3.60
Pavarde32484      Vardas17954       3.28            2.80
Pavarde50241      Vardas63152       3.28            3.20
Pavarde29402      Vardas97388       3.28            3.20
Pavarde58699      Vardas89548       3.28            3.20
Pavarde16874      Vardas16626       3.28            2.80
Pavarde59389      Vardas14148       3.28            3.20
Pavarde48631      Vardas61403       3.28            2.80
Pavarde60738      Vardas54716       3.28            3.40
Pavarde61122      Vardas25268       3.28            2.80
Pavarde47706      Vardas33360       3.28            3.40
Pavarde42923      Vardas13629       3.28            3.80
Pavarde41010      Vardas29492       3.28            3.40
Pavarde8506       Vardas82190       3.28            3.20
Pavarde5843       Vardas50113       3.28            3.20
Pavarde25104      Vardas64293       3.28            2.40
Pavarde49694      Vardas694         3.28            3.20
Pavarde4677       Vardas92656       3.28            3.20
Pavarde10283      Vardas22350       3.28            3.20
Pavarde91300      Vardas85646       3.28            3.20
Pavarde68830      Vardas81765       3.28            3.40
Pavarde86850      Vardas33719       3.28            2.80
Pavarde77216      Vardas31446       3.28            3.20
Pavarde80202      Vardas19260       3.28            3.20
Pavarde87609      Vardas26204       3.28            3.60
Pavarde85975      Vardas92762       3.28            2.80
Pavarde69949      Vardas87388       3.28            3.60
Pavarde66748      Vardas40227       3.28            2.80
Pavarde96743      Vardas24408       3.28            3.40
Pavarde70521      Vardas54175       3.28            2.80
Pavarde58965      Vardas10994       3.28            3.20
Pavarde3198       Vardas42800       3.28            3.00
Pavarde78232      Vardas92762       3.28            3.40
Pavarde68453      Vardas37949       3.28            3.40
Pavarde10345      Vardas83166       3.28            3.00
Pavarde79380      Vardas70467       3.28            3.80
Pavarde23773      Vardas68458       3.28            2.80
Pavarde46510      Vardas81062       3.28            3.20
Pavarde91101      Vardas52076       3.28            3.40
Pavarde69566      Vardas34277       3.28            3.20
Pavarde72977      Vardas73013       3.28            2.80
Pavarde97513      Vardas21421       3.28            3.20
Pavarde2151       Vardas36659       3.28            2.80
Pavarde67248      Vardas45047       3.28            3.00
Pavarde44251      Vardas5596        3.28            2.80
Pavarde4106       Vardas14638       3.28            3.20
Pavarde7823       Vardas54230       3.28            3.20
Pavarde97565      Vardas40313       3.28            3.20
Pavarde53978      Vardas65164       3.28            3.60
Pavarde59514      Vardas69270       3.28            3.00
Pavarde79356      Vardas25728       3.28            3.20
Pavarde92824      Vardas19576       3.28            3.40
Pavarde12083      Vardas41539       3.28            3.40
Pavarde46898      Vardas52965       3.28            2.80
Pavarde35533      Vardas74195       3.28            3.20
Pavarde21795      Vardas97245       3.28            3.00
Pavarde15781      Vardas23766       3.28            3.20
Pavarde43782      Vardas80092       3.28            3.60
