Pavarde           Vardas            Galutinis vid.  Galutinis med.  
Pavarde83685      Vardas56752       6.16            5.80
Pavarde4765       Vardas26961       6.16            6.80
Pavarde54366      Vardas9024        6.16            6.00
Pavarde27970      Vardas41373       6.16            5.80
Pavarde19855      Vardas72944       6.16            6.40
Pavarde87901      Vardas94666       6.16            6.20
Pavarde16897      Vardas33888       6.16            6.40
Pavarde75119      Vardas76589       6.16            6.40
Pavarde72187      Vardas89644       6.16            6.60
Pavarde10115      Vardas73069       6.16            6.20
Pavarde13699      Vardas85308       6.16            5.40
Pavarde59098      Vardas31665       6.16            5.80
Pavarde25241      Vardas37232       6.16            6.40
Pavarde38861      Vardas92474       6.16            6.00
Pavarde31155      Vardas32508       6.16            6.00
Pavarde26183      Vardas73076       6.16            6.20
Pavarde1052       Vardas13365       6.16            5.80
Pavarde45493      Vardas71327       6.16            6.40
Pavarde77393      Vardas80552       6.16            5.80
Pavarde34717      Vardas33097       6.16            6.20
Pavarde1942       Vardas86664       6.16            6.20
Pavarde77270      Vardas34534       6.16            5.80
Pavarde41424      Vardas36376       6.16            5.80
Pavarde66707      Vardas54335       6.16            5.60
Pavarde46542      Vardas2794        6.16            6.20
Pavarde78626      Vardas65248       6.16            6.80
Pavarde35357      Vardas1758        6.16            6.00
Pavarde38714      Vardas74112       6.16            6.40
Pavarde89252      Vardas69057       6.16            6.20
Pavarde79884      Vardas11763       6.16            6.20
Pavarde74580      Vardas99217       6.16            6.20
Pavarde69151      Vardas85865       6.16            6.20
Pavarde13315      Vardas75610       6.16            6.60
Pavarde91201      Vardas17119       6.16            6.20
Pavarde67873      Vardas1522        6.16            6.80
Pavarde36393      Vardas47812       6.16            5.80
Pavarde5063       Vardas64482       6.16            6.40
Pavarde41459      Vardas88446       6.16            6.40
Pavarde67500      Vardas72281       6.16            5.80
Pavarde99663      Vardas78203       6.16            6.40
Pavarde35222      Vardas17401       6.16            5.80
Pavarde48171      Vardas75290       6.16            6.20
Pavarde16269      Vardas66804       6.16            6.20
Pavarde60923      Vardas91809       6.16            6.00
Pavarde76590      Vardas34159       6.16            6.40
Pavarde93526      Vardas79827       6.16            5.40
Pavarde59845      Vardas6252        6.16            6.80
Pavarde6586       Vardas83553       6.16            5.80
Pavarde41983      Vardas41446       6.16            6.40
Pavarde654        Vardas64589       6.16            6.20
Pavarde25579      Vardas8546        6.16            5.60
Pavarde98779      Vardas91543       6.16            6.80
Pavarde17020      Vardas29312       6.16            6.20
Pavarde61827      Vardas17158       6.16            5.80
Pavarde89946      Vardas63535       6.16            6.20
Pavarde62950      Vardas96587       6.16            6.40
Pavarde22123      Vardas90051       6.16            6.00
Pavarde85893      Vardas87776       6.16            5.80
Pavarde87793      Vardas24157       6.16            6.40
Pavarde82933      Vardas44810       6.16            6.00
Pavarde66352      Vardas13202       6.16            5.80
Pavarde30534      Vardas57243       6.16            5.80
Pavarde39342      Vardas55363       6.16            6.60
Pavarde4725       Vardas22849       6.16            6.20
Pavarde28198      Vardas64865       6.16            6.00
Pavarde4687       Vardas18256       6.16            6.00
Pavarde47772      Vardas28493       6.16            6.00
Pavarde53425      Vardas80705       6.16            5.80
Pavarde44407      Vardas99870       6.16            5.80
Pavarde7136       Vardas70605       6.16            6.20
Pavarde72447      Vardas34194       6.16            6.20
Pavarde576        Vardas84344       6.16            5.80
Pavarde72742      Vardas6604        6.16            5.80
Pavarde23257      Vardas94651       6.16            5.80
Pavarde41091      Vardas39821       6.16            6.00
Pavarde91981      Vardas3993        6.16            6.00
Pavarde64654      Vardas99675       6.16            6.00
Pavarde81275      Vardas60816       6.16            5.40
Pavarde32497      Vardas8172        6.16            6.00
Pavarde80269      Vardas25353       6.16            6.00
Pavarde65151      Vardas64432       6.16            6.20
Pavarde38757      Vardas87321       6.16            6.00
Pavarde86851      Vardas16244       6.16            5.80
Pavarde42194      Vardas40024       6.16            5.80
Pavarde99156      Vardas71456       6.16            6.20
Pavarde80501      Vardas34379       6.16            6.40
Pavarde65457      Vardas1825        6.16            6.20
Pavarde88024      Vardas4909        6.16            6.20
Pavarde13762      Vardas68470       6.16            6.40
Pavarde68311      Vardas49998       6.16            6.40
Pavarde96668      Vardas30304       6.16            6.00
Pavarde79740      Vardas34379       6.16            6.00
Pavarde34282      Vardas72558       6.16            6.00
Pavarde58020      Vardas24257       6.16            5.80
Pavarde98870      Vardas30061       6.16            5.80
Pavarde66400      Vardas84181       6.16            5.40
Pavarde69671      Vardas47981       6.16            5.80
Pavarde43236      Vardas81187       6.16            5.80
Pavarde35738      Vardas51221       6.16            5.80
Pavarde78419      Vardas19307       6.16            6.40
Pavarde39966      Vardas48038       6.16            6.60
Pavarde95302      Vardas45180       6.16            6.20
Pavarde61592      Vardas80795       6.16            5.80
Pavarde90579      Vardas16381       6.16            5.80
Pavarde41689      Vardas23125       6.16            6.20
Pavarde56644      Vardas4913        6.16            6.40
Pavarde56691      Vardas80652       6.16            5.80
Pavarde1751       Vardas18398       6.16            6.00
Pavarde11400      Vardas73343       6.16            6.00
Pavarde11896      Vardas65328       6.16            5.80
Pavarde82800      Vardas87901       6.16            6.20
Pavarde74842      Vardas94856       6.16            6.00
Pavarde35976      Vardas98216       6.16            5.80
Pavarde15666      Vardas25254       6.16            5.80
Pavarde20110      Vardas81197       6.16            5.60
Pavarde58071      Vardas83187       6.16            6.20
Pavarde46456      Vardas73077       6.16            6.40
Pavarde39706      Vardas70089       6.16            5.80
Pavarde82609      Vardas47017       6.16            5.80
Pavarde29271      Vardas40463       6.16            6.00
Pavarde63263      Vardas20562       6.16            6.20
Pavarde13710      Vardas58259       6.16            5.80
Pavarde74135      Vardas59804       6.16            6.40
Pavarde45203      Vardas69840       6.16            6.80
Pavarde82706      Vardas85366       6.16            6.00
Pavarde63655      Vardas27559       6.16            6.20
Pavarde91175      Vardas68992       6.16            6.40
Pavarde61829      Vardas66384       6.16            6.20
Pavarde49599      Vardas56994       6.16            5.80
Pavarde15795      Vardas48876       6.16            5.80
Pavarde65483      Vardas38204       6.16            6.20
Pavarde76651      Vardas74941       6.16            5.80
Pavarde98713      Vardas83177       6.16            5.80
Pavarde84746      Vardas5611        6.16            6.40
Pavarde35677      Vardas50513       6.16            6.00
Pavarde89790      Vardas8437        6.16            6.00
Pavarde87015      Vardas94393       6.16            5.80
Pavarde99385      Vardas5177        6.16            6.20
Pavarde42196      Vardas20120       6.16            6.00
Pavarde65894      Vardas1873        6.16            6.40
Pavarde49776      Vardas23596       6.16            6.20
Pavarde54377      Vardas65675       6.16            6.20
Pavarde96908      Vardas75823       6.16            6.00
Pavarde82705      Vardas49915       6.16            6.20
Pavarde89192      Vardas93078       6.16            5.80
Pavarde18011      Vardas13074       6.16            5.80
Pavarde21595      Vardas13556       6.16            6.00
Pavarde43160      Vardas38625       6.16            5.80
Pavarde77193      Vardas58227       6.16            5.80
Pavarde62385      Vardas13392       6.16            6.00
Pavarde21875      Vardas24820       6.16            5.80
Pavarde32662      Vardas34436       6.16            6.20
Pavarde59303      Vardas51657       6.16            5.60
Pavarde72389      Vardas61315       6.16            5.40
Pavarde51544      Vardas75993       6.16            6.00
Pavarde59690      Vardas7983        6.16            5.80
Pavarde94455      Vardas71556       6.16            5.80
Pavarde67322      Vardas51313       6.16            6.00
Pavarde23889      Vardas92663       6.16            5.80
Pavarde17425      Vardas3679        6.16            5.80
Pavarde73579      Vardas43655       6.16            6.40
Pavarde57641      Vardas75017       6.16            5.80
Pavarde58944      Vardas17926       6.16            6.20
Pavarde21864      Vardas2322        6.16            6.40
Pavarde73198      Vardas73709       6.16            6.20
Pavarde8459       Vardas46228       6.16            6.00
Pavarde67248      Vardas39650       6.16            6.00
Pavarde98134      Vardas5231        6.16            6.20
Pavarde35895      Vardas18400       6.16            5.80
Pavarde39877      Vardas42463       6.16            5.80
Pavarde44919      Vardas98347       6.16            5.80
Pavarde9192       Vardas82714       6.16            5.80
Pavarde84201      Vardas34034       6.16            5.80
Pavarde37424      Vardas57207       6.16            6.20
Pavarde43296      Vardas72226       6.16            6.20
Pavarde31447      Vardas93652       6.16            5.80
Pavarde95226      Vardas80357       6.16            6.00
Pavarde49077      Vardas64039       6.16            6.40
Pavarde39791      Vardas1235        6.16            5.80
Pavarde55676      Vardas44576       6.16            6.40
Pavarde17054      Vardas94519       6.16            5.80
Pavarde96012      Vardas81832       6.16            6.20
Pavarde57816      Vardas48688       6.16            6.00
